Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
32.50055,S,32.50055,0.3307672,0.258455,0.4448946,0.03651487,0,61.98111,2.422519,0.1984916,74.88808,96.40492,4.072461,-33.2631606491898,-33.25689,-0.6458513,344.40225906914,299.6046,146.909,60.70854,63.8793,29924.79,5512.147
32.60054,S,32.60054,0.3280031,0.2663366,0.4450698,0.03762631,0,61.98111,2.379323,0.2008056,74.88808,96.40492,4.072461,-33.2396922690643,-33.2335,-0.6415761,341.482289095251,296.2802,146.8448,60.4507,63.63569,29954.56,5526.834
32.70052,S,32.70052,0.3252473,0.2744778,0.4452465,0.03877582,0,61.98111,2.336731,0.2031533,74.88808,96.40492,4.072461,-33.2165251886169,-33.21041,-0.6373486,338.571880002579,292.9581,146.7808,60.18871,63.38776,29984.01,5541.516
32.8005,S,32.8005,0.3224999,0.2829276,0.4454247,0.03996569,0,61.98111,2.294731,0.2055397,74.88808,96.40492,4.072461,-33.1936194093417,-33.18758,-0.6331692,335.671358614731,289.6383,146.7173,59.92247,63.13535,30013.12,5556.19
32.90049,S,32.90049,0.319761,0.2917027,0.4456045,0.04120434,0,61.98111,2.253328,0.2080007,74.88808,96.40492,4.072461,-33.170985268463,-33.16502,-0.6290565,332.780922138723,286.3208,146.6543,59.65191,62.87835,30041.9,5570.859
33.00047,S,33.00047,0.3170306,0.3007438,0.4457858,0.04248187,0,61.98111,2.212506,0.2104772,74.88808,96.40492,4.072461,-33.1486221486406,-33.14273,-0.6249788,329.900421423632,283.0055,146.5913,59.37692,62.61673,30070.35,5585.521
33.10045,S,33.10045,0.3143095,0.3102138,0.4459687,0.04381588,0,61.98111,2.172272,0.2130497,74.88808,96.40492,4.072461,-33.1265108128644,-33.12069,-0.6209771,327.030659516611,279.6925,146.5293,59.09742,62.35022,30098.47,5600.177
33.20044,S,33.20044,0.3115971,0.3199921,0.4461533,0.04519551,0,61.98111,2.132613,0.2156546,74.88808,96.40492,4.072461,-33.1046706127508,-33.09892,-0.617018,324.171068449008,276.3815,146.4673,58.8133,62.07882,30126.26,5614.827
33.30042,S,33.30042,0.3088942,0.3301527,0.4463395,0.04662762,0,61.98111,2.093529,0.2183175,74.88808,96.40492,4.072461,-33.0830817683563,-33.0774,-0.6131138,321.322378277686,273.0728,146.4058,58.52449,61.80237,30153.72,5629.471
33.4004,S,33.4004,0.3062009,0.3406985,0.4465274,0.04811576,0,61.98111,2.055018,0.221046,74.88808,96.40492,4.072461,-33.0617443418477,-33.05613,-0.6092687,318.484716723495,269.7663,146.3448,58.23085,61.52073,30180.84,5644.108
33.50039,S,33.50039,0.303517,0.351579,0.446717,0.04965285,0,61.98111,2.017068,0.2237981,74.88808,96.40492,4.072461,-33.040657889896,-33.03511,-0.6054594,315.657965611614,266.4619,146.2838,57.9323,61.23384,30207.64,5658.739
33.60037,S,33.60037,0.3008432,0.3629672,0.4469086,0.05125741,0,61.98111,1.979683,0.226649,74.88808,96.40492,4.072461,-33.0198030901534,-33.01432,-0.6017234,312.842756843142,263.1595,146.2237,57.62872,60.94141,30234.1,5673.365
33.70035,S,33.70035,0.2981795,0.3747374,0.447102,0.05291826,0,61.98111,1.942854,0.2295384,74.88808,96.40492,4.072461,-32.9992093572829,-32.99379,-0.5980298,310.038991435684,259.8592,146.1637,57.32002,60.64343,30260.24,5687.984
33.80033,S,33.80033,0.295526,0.386925,0.4472973,0.05463479,0,61.98111,1.906578,0.2324557,74.88808,96.40492,4.072461,-32.9788565918757,-32.9735,-0.5943735,307.246881801791,256.5609,146.1039,57.00607,60.33976,30286.04,5702.597
33.90032,S,33.90032,0.2928832,0.399653,0.4474947,0.05643129,0,61.98111,1.870853,0.2354944,74.88808,96.40492,4.072461,-32.9587155656419,-32.95342,-0.5907978,304.467022257937,253.2646,146.0449,56.68677,60.03012,30311.52,5717.205
34.0003,S,34.0003,0.2902512,0.4127973,0.4476942,0.05828629,0,61.98111,1.835673,0.2385533,74.88808,96.40492,4.072461,-32.938815381848,-32.93358,-0.5872539,301.699224025041,249.9703,145.9859,56.36199,59.71452,30336.66,5731.806
34.10028,S,34.10028,0.2876303,0.4264387,0.4478958,0.06020842,0,61.98111,1.801037,0.24166,74.88808,96.40492,4.072461,-32.9191562565009,-32.91398,-0.5837544,298.944079870054,246.6781,145.9273,56.03163,59.39272,30361.48,5746.402
34.20027,S,34.20027,0.285021,0.4406389,0.4480998,0.06221227,0,61.98111,1.766942,0.2448621,74.88808,96.40492,4.072461,-32.8997085678157,-32.89459,-0.5803211,296.201803955433,243.3878,145.8693,55.69556,59.06453,30385.96,5760.992
34.30025,S,34.30025,0.2824232,0.45531,0.4483061,0.06428196,0,61.98111,1.733381,0.2480863,74.88808,96.40492,4.072461,-32.8804916674674,-32.87543,-0.5769182,293.472449928372,240.0995,145.8113,55.35365,58.72989,30410.12,5775.576
34.40023,S,34.40023,0.2798371,0.4705724,0.4485149,0.06643146,0,61.98111,1.70035,0.2513773,74.88808,96.40492,4.072461,-32.8614858902384,-32.85648,-0.5735651,290.75629080731,236.8129,145.7537,55.00578,58.38852,30433.95,5790.154
34.50022,S,34.50022,0.2772636,0.4864291,0.4487265,0.06866804,0,61.98111,1.667851,0.254752,74.88808,96.40492,4.072461,-32.8427013751872,-32.83775,-0.5702706,288.054009701454,233.5283,145.6967,54.6518,58.04024,30457.45,5804.727
34.6002,S,34.6002,0.2747024,0.5028246,0.4489407,0.07098129,0,61.98111,1.635876,0.2581601,74.88808,96.40492,4.072461,-32.8241276533767,-32.81923,-0.5670083,285.36556185108,230.2457,145.6397,54.29161,57.685,30480.62,5819.293
34.70018,S,34.70018,0.2721541,0.5198887,0.4491579,0.07338603,0,61.98111,1.604423,0.261646,74.88808,96.40492,4.072461,-32.8057450745579,-32.8009,-0.5637988,282.691349782107,226.9648,145.5832,53.92507,57.32246,30503.47,5833.855
34.80017,S,34.80017,0.269619,0.537628,0.4493784,0.0758884,0,61.98111,1.573492,0.2652194,74.88808,96.40492,4.072461,-32.7875736881152,-32.78278,-0.5606459,280.031782788454,223.6857,145.5272,53.55204,56.95246,30525.98,5848.41
34.90015,S,34.90015,0.2670972,0.5559976,0.449602,0.07847793,0,61.98111,1.543075,0.2688317,74.88808,96.40492,4.072461,-32.7696130638436,-32.76487,-0.5575251,277.386842068302,220.4083,145.4712,53.17237,56.57488,30548.17,5862.96
35.00013,S,35.00013,0.264589,0.5750259,0.4498291,0.08115924,0,61.98111,1.513169,0.2724891,74.88808,96.40492,4.072461,-32.7518432179747,-32.74715,-0.5544376,274.757089761859,217.1327,145.4154,52.78592,56.18948,30570.03,5877.504
35.10012,S,35.10012,0.2620957,0.5948238,0.4500601,0.08395236,0,61.98111,1.483779,0.2762486,74.88808,96.40492,4.072461,-32.7342546129217,-32.72961,-0.5514112,272.143426249272,213.8591,145.3604,52.39255,55.79599,30591.56,5892.043
35.2001,S,35.2001,0.2596165,0.6153333,0.4502949,0.08684487,0,61.98111,1.454895,0.2800556,74.88808,96.40492,4.072461,-32.71686674392,-32.71227,-0.5484168,269.545447936644,210.5871,145.3054,51.99211,55.39427,30612.77,5906.576
35.30008,S,35.30008,0.2571521,0.6365839,0.4505339,0.08983977,0,61.98111,1.426513,0.2839097,74.88808,96.40492,4.072461,-32.6996695889419,-32.69512,-0.5454534,266.963679634442,207.3168,145.2505,51.58445,54.98411,30633.65,5921.104
35.40007,S,35.40007,0.2547036,0.6586964,0.4507775,0.0929566,0,61.98111,1.39864,0.287862,74.88808,96.40492,4.072461,-32.6826435476409,-32.67814,-0.5425453,264.399056600399,204.0483,145.1964,51.16943,54.56516,30654.2,5935.626
35.50005,S,35.50005,0.2522705,0.6816062,0.451026,0.0961883,0,61.98111,1.371265,0.2918769,74.88808,96.40492,4.072461,-32.6657982643516,-32.66134,-0.5396718,261.851420586544,200.7814,145.1424,50.74686,54.1373,30674.43,5950.144
35.60003,S,35.60003,0.2498535,0.7053081,0.4512812,0.099531,0,61.98111,1.34439,0.2959321,74.88808,96.40492,4.072461,-32.6491335855238,-32.64472,-0.536824,259.321218666725,197.5162,145.0884,50.31661,53.70032,30694.32,5964.655
35.70002,S,35.70002,0.2474532,0.7299246,0.4515703,0.102998,0,61.98111,1.318094,0.3000567,74.88808,96.40492,4.072461,-32.6326700990873,-32.6283,-0.5340383,256.809155028108,194.2526,145.0349,49.87851,53.25386,30713.9,5979.161
35.8,S,35.8,0.2450702,0.7554616,0.4518652,0.1065992,0,61.98111,1.29229,0.3042683,74.88808,96.40492,4.072461,-32.6163774682979,-32.61205,-0.5312946,254.315780350923,190.9907,144.9819,49.43238,52.7977,30733.15,5993.662
35.89998,S,35.89998,0.2427045,0.7818785,0.4521659,0.1103225,0,61.98111,1.266971,0.3085196,74.88808,96.40492,4.072461,-32.6002553067142,-32.59597,-0.5285696,251.841162990279,187.7304,144.9289,48.97807,52.33166,30752.07,6008.157
35.99997,S,35.99997,0.2403566,0.8091937,0.4524728,0.1141739,0,61.98111,1.242133,0.3128172,74.88808,96.40492,4.072461,-32.5842836168333,-32.58004,-0.5258635,249.385819118734,184.4717,144.8759,48.5154,51.85548,30770.66,6022.647
36.09995,S,36.09995,0.2380274,0.8376148,0.452787,0.118179,0,61.98111,1.217782,0.3172218,74.88808,96.40492,4.072461,-32.5684628257376,-32.56426,-0.5232031,246.950715569242,181.2145,144.8237,48.04424,51.36872,30788.93,6037.132
36.19993,S,36.19993,0.2357174,0.8671038,0.4531088,0.1223333,0,61.98111,1.193913,0.3217072,74.88808,96.40492,4.072461,-32.5527926938132,-32.54863,-0.520574,244.536133958661,177.959,144.7717,47.56446,50.87125,30806.87,6051.612
36.29992,S,36.29992,0.2334267,0.897775,0.4534392,0.1266548,0,61.98111,1.170523,0.3263081,74.88808,96.40492,4.072461,-32.5372433938981,-32.53312,-0.5179872,242.142337860177,174.705,144.7197,47.076,50.3628,30824.48,6066.087
36.3999,S,36.3999,0.2311559,0.9297452,0.4537791,0.1311563,0,61.98111,1.147612,0.3310426,74.88808,96.40492,4.072461,-32.5218149936032,-32.51773,-0.5154475,239.769888753764,171.4525,144.6677,46.57877,49.84309,30841.77,6080.556
36.49988,S,36.49988,0.2289062,0.9632543,0.4541304,0.1358742,0,61.98111,1.125185,0.3359887,74.88808,96.40492,4.072461,-32.5064879863294,-32.50244,-0.5129866,237.420071146264,168.2016,144.6166,46.07266,49.31167,30858.74,6095.021
36.59986,S,36.59986,0.2266775,0.9982978,0.4544938,0.1408067,0,61.98111,1.103238,0.3411212,74.88808,96.40492,4.072461,-32.4912521157101,-32.48724,-0.5105891,235.092791011081,164.9521,144.5656,45.55758,48.76836,30875.38,6109.479
36.69985,S,36.69985,0.2244707,1.034891,0.4548702,0.1459595,0,61.98111,1.081768,0.3464364,74.88808,96.40492,4.072461,-32.4761072772669,-32.47213,-0.5082491,232.788797154946,161.7043,144.5146,45.03339,48.21295,30891.7,6123.934
36.79983,S,36.79983,0.222286,1.073167,0.455261,0.1513468,0,61.98111,1.060775,0.3519501,74.88808,96.40492,4.072461,-32.461043508275,-32.4571,-0.5059696,230.508498668133,158.4579,144.4636,44.49999,47.64506,30907.7,6138.383
36.89981,S,36.89981,0.2201245,1.11327,0.4556681,0.1569912,0,61.98111,1.040261,0.3576972,74.88808,96.40492,4.072461,-32.4460409693661,-32.44213,-0.5037615,228.253005569053,155.213,144.4131,43.95724,47.06431,30923.36,6152.827
36.9998,S,36.9998,0.2179872,1.155239,0.4560927,0.162898,0,61.98111,1.02023,0.3636707,74.88808,96.40492,4.072461,-32.4310995519465,-32.42722,-0.5016186,226.02304015544,151.9697,144.3631,43.405,46.47041,30938.71,6167.266
37.09978,S,37.09978,0.2158739,1.199074,0.4565362,0.1690707,0,61.98111,1.000673,0.3698579,74.88808,96.40492,4.072461,-32.4162190598909,-32.41237,-0.4995289,223.818797774404,148.7278,144.3131,42.84312,45.8631,30953.72,6181.7
37.19976,S,37.19976,0.2137855,1.244811,0.4569998,0.1755087,0,61.98111,0.9815918,0.3762403,74.88808,96.40492,4.072461,-32.4013993077809,-32.39758,-0.4974809,221.64099596039,145.4873,144.2631,42.27144,45.24207,30968.42,6196.128
37.29975,S,37.29975,0.2117228,1.292437,0.4574849,0.1822151,0,61.98111,0.9629849,0.3828084,74.88808,96.40492,4.072461,-32.3866401573188,-32.38285,-0.495466,219.490466108668,142.2484,144.2131,41.68979,44.60704,30982.79,6210.552
37.39973,S,37.39973,0.2096869,1.342159,0.457994,0.1892126,0,61.98111,0.9448577,0.3895958,74.88808,96.40492,4.072461,-32.3719217535033,-32.36816,-0.4934939,217.368376019502,139.0108,144.1639,41.09798,43.95747,30996.84,6224.971
37.49971,S,37.49971,0.2076784,1.393821,0.4585587,0.196488,0,61.98111,0.9272697,0.3965595,74.88808,96.40492,4.072461,-32.3572641085932,-32.35353,-0.491566,215.275246781333,135.7748,144.1149,40.49585,43.29322,31010.56,6239.385
37.5997,S,37.5997,0.2056976,1.447411,0.4594119,0.2040265,0,61.98111,0.9106721,0.4036561,74.88808,96.40492,4.072461,-32.3428594942684,-32.33915,-0.4898342,213.211566674941,132.5402,144.0659,39.88319,42.61396,31023.96,6253.794
37.69968,S,37.69968,0.2037456,1.502904,0.4602923,0.2118353,0,61.98111,0.894522,0.4108899,74.88808,96.40492,4.072461,-32.3284947922386,-32.32481,-0.4880922,211.178195952571,129.3071,144.0169,39.25982,41.91942,31037.04,6268.199
37.79966,S,37.79966,0.201823,1.560272,0.4612009,0.2199054,0,61.98111,0.8788196,0.4182349,74.88808,96.40492,4.072461,-32.3141797862736,-32.31052,-0.4863256,209.175876514069,126.0754,143.9679,38.62554,41.20924,31049.79,6282.598
37.89965,S,37.89965,0.1999307,1.619506,0.462139,0.2282386,0,61.98111,0.8635662,0.4256891,74.88808,96.40492,4.072461,-32.299904392741,-32.29627,-0.4845285,207.205627372634,122.8451,143.9191,37.98013,40.48309,31062.22,6296.993
37.99963,S,37.99963,0.19807,1.680631,0.4631085,0.2368392,0,61.98111,0.8487648,0.4332567,74.88808,96.40492,4.072461,-32.2856585755695,-32.28205,-0.4826981,205.268835238051,119.6163,143.8711,37.32341,39.74057,31074.32,6311.382
38.09961,S,38.09961,0.1962414,1.743475,0.464109,0.2456803,0,61.98111,0.8344094,0.4408833,74.88808,96.40492,4.072461,-32.2714719417755,-32.26789,-0.4808079,203.365688622851,116.3889,143.8231,36.65518,38.98153,31086.11,6325.767
38.1996,S,38.1996,0.1944455,1.807941,0.4651415,0.2547543,0,61.98111,0.8204983,0.4485553,74.88808,96.40492,4.072461,-32.2573443421037,-32.25379,-0.4788472,201.497048345117,113.1629,143.7751,35.9752,38.20567,31097.57,6340.147
38.29958,S,38.29958,0.1926833,1.873946,0.4662061,0.2640413,0,61.98111,0.8070289,0.4562395,74.88808,96.40492,4.072461,-32.2432755369069,-32.23975,-0.476799,199.663828122721,109.9383,143.7271,35.2833,37.41273,31108.71,6354.522
38.39956,S,38.39956,0.1909558,1.941474,0.4673038,0.2735402,0,61.98111,0.7940032,0.4639415,74.88808,96.40492,4.072461,-32.2292555027694,-32.22576,-0.4746606,197.867237002844,106.715,143.6795,34.57926,36.60236,31119.53,6368.892
38.49955,S,38.49955,0.1892644,2.010353,0.4684347,0.2832361,0,61.98111,0.7814232,0.4716445,74.88808,96.40492,4.072461,-32.215314113648,-32.21185,-0.4724225,196.108531140087,103.4933,143.6325,33.86288,35.77435,31130.02,6383.258
38.59953,S,38.59953,0.1876094,2.08043,0.4695977,0.293097,0,61.98111,0.7692795,0.4793016,74.88808,96.40492,4.072461,-32.2014410555788,-32.19801,-0.4700618,194.387981206943,100.2729,143.5855,33.13398,34.92852,31140.19,6397.619
38.69951,S,38.69951,0.1859916,2.151549,0.4707924,0.3031067,0,61.98111,0.7575697,0.4868995,74.88808,96.40492,4.072461,-32.187656209125,-32.18426,-0.4675687,192.706600632739,97.05386,143.5385,32.39236,34.06467,31150.04,6411.975
38.7995,S,38.7995,0.1844121,2.22354,0.4720173,0.3132388,0,61.98111,0.7462918,0.4944117,74.88808,96.40492,4.072461,-32.1739594224243,-32.1706,-0.4649307,191.065351274482,93.8362,143.4915,31.63783,33.18266,31159.57,6426.326
38.89948,S,38.89948,0.1828725,2.296381,0.4732728,0.3234894,0,61.98111,0.7354501,0.5018541,74.88808,96.40492,4.072461,-32.1603607638563,-32.15704,-0.4621503,189.465977224962,90.61988,143.4454,30.87023,32.28215,31168.78,6440.673
38.99946,S,38.99946,0.1813731,2.369748,0.4745557,0.3338165,0,61.98111,0.7250351,0.5091771,74.88808,96.40492,4.072461,-32.1468599640854,-32.14358,-0.4592062,187.908767018156,87.40491,143.3994,30.08938,31.36317,31177.66,6455.015
39.09945,S,39.09945,0.1799149,2.443428,0.4758634,0.3441879,0,61.98111,0.7150407,0.5163544,74.88808,96.40492,4.072461,-32.1334868825069,-32.13025,-0.4560857,186.394634842952,84.19131,143.3534,29.29515,30.42567,31186.23,6469.353
39.19943,S,39.19943,0.1784993,2.517319,0.4771942,0.3545879,0,61.98111,0.705471,0.5233926,74.88808,96.40492,4.072461,-32.1202215871093,-32.11703,-0.45279,184.925259448106,80.979,143.3082,28.48737,29.46944,31194.47,6483.686
39.29941,S,39.29941,0.177127,2.591088,0.478544,0.3649737,0,61.98111,0.6963167,0.530252,74.88808,96.40492,4.072461,-32.1070939055202,-32.10395,-0.4493033,183.501111774286,77.76802,143.2632,27.6659,28.49458,31202.39,6498.014
39.39939,S,39.39939,0.1757987,2.664461,0.4799081,0.3753049,0,61.98111,0.6875699,0.5369031,74.88808,96.40492,4.072461,-32.0941237360832,-32.09103,-0.4456141,182.122989069567,74.55834,143.2182,26.83064,27.50115,31209.99,6512.338
39.49938,S,39.49938,0.1745159,2.737261,0.4812829,0.3855547,0,61.98111,0.6792321,0.5433444,74.88808,96.40492,4.072461,-32.0813111505218,-32.07827,-0.4417227,180.79259970838,71.34995,143.174,25.98146,26.48911,31217.27,6526.658
39.59936,S,39.59936,0.1732793,2.809124,0.4826623,0.3956762,0,61.98111,0.6712935,0.5495402,74.88808,96.40492,4.072461,-32.068666059741,-32.06568,-0.4376174,179.510387400241,68.14282,143.13,25.11827,25.45867,31224.23,6540.974
39.69934,S,39.69934,0.1720898,2.879761,0.4840402,0.4056261,0,61.98111,0.6637481,0.5554673,74.88808,96.40492,4.072461,-32.0562184640462,-32.05329,-0.4332925,178.277476164685,64.93694,143.0864,24.24098,24.40999,31230.87,6555.285
39.79933,S,39.79933,0.1709487,2.948867,0.4854102,0.4153635,0,61.98111,0.6565918,0.5611079,74.88808,96.40492,4.072461,-32.0439684184016,-32.0411,-0.4287456,177.095038560774,61.7323,143.0434,23.34953,23.34326,31237.19,6569.591
39.89931,S,39.89931,0.1698564,3.01607,0.4867641,0.4248349,0,61.98111,0.6498139,0.5664272,74.88808,96.40492,4.072461,-32.0319459137616,-32.02914,-0.4239692,175.963719478352,58.52885,143.0007,22.44388,22.25883,31243.18,6583.893
39.99929,S,39.99929,0.1688145,3.081044,0.4880945,0.4339972,0,61.98111,0.6434119,0.5714104,74.88808,96.40492,4.072461,-32.0201710797879,-32.01743,-0.4189656,174.884804066065,55.32658,142.9587,21.52399,21.15698,31248.86,6598.191
40.09928,S,40.09928,0.1678231,3.143367,0.4893914,0.4427891,0,61.98111,0.637372,0.5760146,74.88808,96.40492,4.072461,-32.0086439289124,-32.00597,-0.4137276,173.858843869417,52.12546,142.917,20.58985,20.0382,31254.22,6612.484
40.19926,S,40.19926,0.1668838,3.202677,0.4906457,0.4511623,0,61.98111,0.6316914,0.5802218,74.88808,96.40492,4.072461,-31.9974146414248,-31.99481,-0.4082607,172.887065945957,48.92548,142.876,19.64147,18.9029,31259.25,6626.774
40.29924,S,40.29924,0.165997,3.258543,0.4918468,0.4590548,0,61.98111,0.6263568,0.5839911,74.88808,96.40492,4.072461,-31.9864933071686,-31.98396,-0.4025628,171.970122836051,45.7266,142.8355,18.67889,17.75167,31263.97,6641.06
40.39923,S,40.39923,0.1651637,3.310557,0.4929842,0.4664119,0,61.98111,0.6213614,0.5872953,74.88808,96.40492,4.072461,-31.9759001212561,-31.97344,-0.3966398,171.108851185138,42.52877,142.7955,17.70217,16.5851,31268.37,6655.341
40.49921,S,40.49921,0.1643847,3.358278,0.4940461,0.4731695,0,61.98111,0.6166952,0.5900961,74.88808,96.40492,4.072461,-31.9656752685582,-31.96329,-0.3904968,170.304310277834,39.33202,142.7563,16.71137,15.40387,31272.44,6669.619
40.59919,S,40.59919,0.1636604,3.401251,0.495021,0.4792655,0,61.98111,0.6123474,0.5923538,74.88808,96.40492,4.072461,-31.9558289639795,-31.95352,-0.3841411,169.556839239062,36.13626,142.7175,15.70661,14.20875,31276.2,6683.892
40.69918,S,40.69918,0.1629921,3.439065,0.4958977,0.4846441,0,61.98111,0.6083121,0.5940407,74.88808,96.40492,4.072461,-31.9464014961604,-31.94417,-0.3775865,168.86753179825,32.94143,142.6795,14.68803,13.00048,31279.64,6698.162
40.79916,S,40.79916,0.16238,3.471247,0.496664,0.489237,0,61.98111,0.6045766,0.5951085,74.88808,96.40492,4.072461,-31.9374131113223,-31.93526,-0.3708436,168.236925673794,29.74751,142.6422,13.65579,11.77999,31282.75,6712.429
40.89914,S,40.89914,0.1618248,3.497344,0.497308,0.4929813,0,61.98111,0.6011315,0.5955148,74.88808,96.40492,4.072461,-31.9289141183258,-31.92684,-0.3639291,167.665547497273,26.55445,142.6055,12.61008,10.54819,31285.55,6726.691
40.99913,S,40.99913,0.1613272,3.516911,0.497819,0.4958163,0,61.98111,0.5979683,0.5952175,74.88808,96.40492,4.072461,-31.9209048509496,-31.91891,-0.3568626,167.154038621269,23.3622,142.5695,11.55113,9.306086,31288.03,6740.95
41.09911,S,41.09911,0.1608875,3.529508,0.4981859,0.4976783,0,61.98111,0.5950778,0.5941693,74.88808,96.40492,4.072461,-31.9134556515433,-31.91154,-0.3496662,166.702989205521,20.17072,142.5343,10.47921,8.054718,31290.19,6755.205
41.19909,S,41.19909,0.1605062,3.534701,0.4983991,0.4985078,0,61.98111,0.5924506,0.5923215,74.88808,96.40492,4.072461,-31.9065668847581,-31.90473,-0.3423653,166.312642873234,16.97995,142.4997,9.394613,6.795199,31292.04,6769.457
41.29908,S,41.29908,0.1601836,3.532082,0.49845,0.4982477,0,61.98111,0.59008,0.589626,74.88808,96.40492,4.072461,-31.900288935886,-31.89853,-0.3349896,165.983396797819,13.78983,142.4657,8.297685,5.528666,31293.56,6783.705
41.39906,S,41.39906,0.1599204,3.521279,0.4983312,0.4968435,0,61.98111,0.5879607,0.5860357,74.88808,96.40492,4.072461,-31.8946422088715,-31.89296,-0.327573,165.715953460726,10.60029,142.4327,7.1888,4.256286,31294.76,6797.949
41.49904,S,41.49904,0.1597165,3.501917,0.4980372,0.4942434,0,61.98111,0.5860863,0.5814968,74.88808,96.40492,4.072461,-31.8896570963286,-31.88805,-0.3201514,165.51030144244,7.411274,142.4004,6.068385,2.979289,31295.65,6812.191
41.59903,S,41.59903,0.1595723,3.473673,0.4975643,0.4904011,0,61.98111,0.5844526,0.575958,74.88808,96.40492,4.072461,-31.8853739985635,-31.88384,-0.3127649,165.366608092775,4.222706,142.3688,4.936904,1.698914,31296.21,6826.43
41.69901,S,41.69901,0.1594877,3.436256,0.4969109,0.4852749,0,61.98111,0.5830572,0.5693667,74.88808,96.40492,4.072461,-31.881813319336,-31.88035,-0.3054577,165.284916714572,1.034519,142.3378,3.794873,0.4164216,31296.46,6840.665
42.33899,S,42.33899,0.01856981,0,2.2,0,0,61.98111,0.007901684,0,0,0,0,-31.0122739395111,-31.0122739395111,0,-19.24581,-19.24581,-22.94388,0,-0.09688391,31289.63,6832.591
43.33898,S,43.33898,0.04517772,0,2.2,0,0,61.98111,0.0468543,0,0,0,0,-24.0557921781882,-24.0557921781882,0,-46.82842,-46.82842,-22.94388,0,-0.09688391,31254.62,6809.647
44.33896,S,44.33896,0.06360091,0,2.2,0,0,61.98111,0.09315593,0,0,0,0,-15.1701859133307,-15.1701859133307,0,-65.93966,-65.93966,-22.94388,0,-0.09688391,31196.54,6786.703
45.33895,S,45.33895,0.07434234,0,2.2,0,0,61.98111,0.1277947,0,0,0,0,-8.30228223096423,-8.30228223096423,0,-77.09827,-77.09827,-22.94388,0,-0.09688391,31123.91,6763.758
46.33893,S,46.33893,0.07992789,0,2.2,0,0,61.98111,0.1483874,0,0,0,0,-4.15023044410208,-4.15023044410208,0,-82.91759,-82.91759,-22.94388,0,-0.09688391,31043.28,6740.814
47.33892,S,47.33892,0.08261029,0,2.2,0,0,61.98111,0.1592672,0,0,0,0,-1.93785180474119,-1.93785180474119,0,-85.72938,-85.72938,-22.94388,0,-0.09688391,30958.64,6717.87
48.3389,S,48.3389,0.08380018,0,2.2,0,0,61.98111,0.1646827,0,0,0,0,-0.832046611926494,-0.832046611926494,0,-86.99438,-86.99438,-22.94388,0,-0.09688391,30872.13,6694.925
49.33889,S,49.33889,0.08425766,0,2.2,0,0,61.98111,0.1672978,0,0,0,0,-0.297058704701879,-0.297058704701879,0,-87.49995,-87.49995,-22.94388,0,-0.09688391,30784.81,6671.981
50.33887,S,50.33887,0.08436435,0,2.2,0,0,61.98111,0.1685399,0,0,0,0,-0.0427998760792008,-0.0427998760792008,0,-87.64154,-87.64154,-22.94388,0,-0.09688391,30697.22,6649.037
51.33886,S,51.33886,0.08430555,0,2.2,0,0,61.98111,0.1691235,0,0,0,0,0.0765880445468952,0.0765880445468952,0,-87.61122,-87.61122,-22.94388,0,-0.09688391,30609.59,6626.092
52.33884,S,52.33884,0.08416963,0,2.2,0,0,61.98111,0.1693948,0,0,0,0,0.131974749250524,0.131974749250524,0,-87.50065,-87.50065,-22.94388,0,-0.09688391,30522.03,6603.148
53.33883,S,53.33883,0.08399836,0,2.2,0,0,61.98111,0.1695188,0,0,0,0,0.157150462532762,0.157150462532762,0,-87.35318,-87.35318,-22.94388,0,-0.09688391,30434.61,6580.204
54.33881,S,54.33881,0.08381141,0,2.2,0,0,61.98111,0.1695737,0,0,0,0,0.168155425083597,0.168155425083597,0,-87.1892,-87.1892,-22.94388,0,-0.09688391,30347.35,6557.259
55.33879,S,55.33879,0.08361802,0,2.2,0,0,61.98111,0.1695962,0,0,0,0,0.172507917076103,0.172507917076103,0,-87.0183,-87.0183,-22.94388,0,-0.09688391,30260.25,6534.315
56.33878,S,56.33878,0.08342243,0,2.2,0,0,61.98111,0.1696036,0,0,0,0,0.173787865219168,0.173787865219168,0,-86.84492,-86.84492,-22.94388,0,-0.09688391,30173.33,6511.371
57.33876,S,57.33876,0.0832267,0,2.2,0,0,61.98111,0.169604,0,0,0,0,0.173596046802075,0.173596046802075,0,-86.67117,-86.67117,-22.94388,0,-0.09688391,30086.58,6488.426
58.33875,S,58.33875,0.0830317,0,2.2,0,0,61.98111,0.1696014,0,0,0,0,0.172808712779798,0.172808712779798,0,-86.49798,-86.49798,-22.94388,0,-0.09688391,30000,6465.482
59.33873,S,59.33873,0.08283787,0,2.2,0,0,61.98111,0.1695971,0,0,0,0,0.171678921147048,0.171678921147048,0,-86.32579,-86.32579,-22.94388,0,-0.09688391,29913.6,6442.538
60.33872,S,60.33872,0.08264538,0,2.2,0,0,61.98111,0.1695924,0,0,0,0,0.170436985461308,0.170436985461308,0,-86.15479,-86.15479,-22.94388,0,-0.09688391,29827.37,6419.593
