Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
1.129999,S,1.129999,0.592816,-1.043786,0.4078517,-0.145073,1726.264,75.6355,25.69138,-9.323412,80.28346,96.40492,3.051283,691.848716896302,682.7875,111.6059,693.622633452619,687.6577,67.82641,81.43668,84.36691,367.6096,30.06032
1.139999,S,1.139999,0.5987989,-1.06495,0.4082969,-0.1485959,1726.611,75.5589,26.23391,-9.73909,80.26465,96.40492,3.054845,692.515141562493,683.3286,112.4244,700.544327152256,694.491,68.95065,81.3975,84.33012,374.5545,30.7442
1.149999,S,1.149999,0.6047879,-1.082452,0.4088506,-0.1515996,1726.959,75.48228,26.7901,-10.13108,80.24583,96.40492,3.058407,693.176254320718,683.8721,113.1913,707.472550230174,701.3298,70.08257,81.36177,84.29348,381.5678,31.43937
1.159999,S,1.159999,0.610783,-1.09626,0.4094166,-0.1540812,1727.307,75.40565,27.35393,-10.49727,80.22701,96.40492,3.061969,693.834437209605,684.4209,113.9046,714.407135622071,708.174,71.22162,81.32958,84.25703,388.6496,32.14589
1.169999,S,1.169999,0.6167839,-1.106362,0.4099761,-0.1560368,1727.655,75.32901,27.9242,-10.83546,80.20819,96.40492,3.065531,694.490120213794,684.9759,114.5624,721.348113843432,715.0237,72.36724,81.30099,84.22079,395.7998,32.86383
1.179999,S,1.179999,0.6227908,-1.112754,0.4105285,-0.1574646,1728.003,75.25235,28.50089,-11.14355,80.18937,96.40492,3.069093,695.143230836308,685.5375,115.1627,728.295511664391,721.879,73.51887,81.27605,84.18484,403.0186,33.59327
1.189999,S,1.189999,0.6288036,-1.115435,0.4110741,-0.158364,1728.351,75.17567,29.08404,-11.41945,80.17056,96.40492,3.072654,695.793442759653,686.1058,115.7037,735.249451179233,728.7401,74.6759,81.25482,84.14917,410.306,34.33424
1.199999,S,1.199999,0.6348225,-1.114418,0.4116129,-0.1587352,1728.699,75.09898,29.67359,-11.66107,80.15173,96.40492,3.076216,696.440885064124,686.6813,116.1839,742.209756349412,735.6069,75.83775,81.23732,84.11386,417.6621,35.08681
1.209999,S,1.209999,0.6408473,-1.109732,0.4121454,-0.1585801,1729.048,75.02228,30.26963,-11.86643,80.13291,96.40492,3.079778,697.085387197673,687.2642,116.6017,749.176441475099,742.4795,77.00377,81.22358,84.07893,425.0869,35.85101
1.219999,S,1.219999,0.6468781,-1.10141,0.4126727,-0.1579028,1729.397,74.94556,30.87223,-12.0337,80.1141,96.40492,3.08334,697.726744431371,687.8546,116.9558,756.149522052727,749.358,78.17332,81.21361,84.04443,432.5805,36.6269
1.229999,S,1.229999,0.6529148,-1.089496,0.4131959,-0.1567082,1729.745,74.86883,31.48145,-12.16105,80.09528,96.40492,3.086902,698.364916830972,688.4527,117.2452,763.129013788681,756.2425,79.34577,81.20741,84.01038,440.1429,37.41449
1.239999,S,1.239999,0.6589574,-1.074057,0.4137165,-0.1550026,1730.094,74.79208,32.09745,-12.24677,80.07645,96.40492,3.090464,698.999684470215,689.0585,117.4689,770.114925452934,763.1331,80.52046,81.20496,83.97684,447.7742,38.21383
1.249999,S,1.249999,0.6650062,-1.055157,0.4142364,-0.1527956,1730.444,74.71532,32.7204,-12.28943,80.05764,96.40492,3.094025,699.631307027816,689.6724,117.6263,777.107165904965,770.0298,81.69672,81.20623,83.94383,455.4745,39.02491
1.259999,S,1.259999,0.6710607,-1.032884,0.4147577,-0.1500962,1730.793,74.63855,33.35046,-12.28753,80.03882,96.40492,3.097587,700.259356205756,690.2941,117.7167,784.105746430475,776.9327,82.87389,81.21119,83.91139,463.2438,39.84776
1.269999,S,1.269999,0.6771213,-1.007334,0.4152829,-0.1469173,1731.418,74.56176,33.98789,-12.23995,80.02,96.40492,3.101149,701.002839415077,691.0412,117.7584,791.111884104582,783.8431,84.05148,81.21977,83.87956,471.0823,40.68239
1.279999,S,1.279999,0.6831887,-0.978613,0.4158148,-0.1432726,1732.458,74.48495,34.63306,-12.1457,80.00118,96.40492,3.104711,701.921553842023,691.9728,117.7604,798.127306167671,790.7628,85.22909,81.23192,83.84836,478.9899,41.52879
1.289999,S,1.289999,0.6892647,-0.9468423,0.4163566,-0.1391772,1733.497,74.4081,35.28646,-12.00389,79.98236,96.40492,3.108273,702.837312341754,692.9127,117.6957,805.152116741551,797.692,86.40604,81.24754,83.81782,486.9668,42.38697
1.299999,S,1.299999,0.6953492,-0.9121576,0.4169115,-0.1346483,1734.537,74.33121,35.94845,-11.81388,79.96355,96.40492,3.111835,703.749965848241,693.8606,117.5648,812.186126229662,804.6306,87.58169,81.26653,83.78798,495.0131,43.2569
1.309999,S,1.309999,0.7014421,-0.8746992,0.4173434,-0.1297077,1735.576,74.25427,36.60716,-11.57546,79.94473,96.40492,3.115396,704.664775599639,694.8215,117.3692,819.229537640486,811.5789,88.75538,81.2888,83.75886,503.1289,44.13859
1.319999,S,1.319999,0.7075438,-0.8346345,0.4169203,-0.1243863,1736.616,74.17728,37.19682,-11.28941,79.9259,96.40492,3.118958,705.610297268832,695.8235,117.1134,826.282562789394,818.5372,89.92651,81.3142,83.73049,511.3143,45.032
1.329999,S,1.329999,0.7136541,-0.7921242,0.4164927,-0.1186939,1737.656,74.10025,37.7907,-10.95465,79.90709,96.40492,3.12252,706.555200940464,696.8351,116.7951,833.345111686901,825.5055,91.09447,81.34261,83.7029,519.5693,45.93711
1.339999,S,1.339999,0.7197732,-0.7473552,0.4160631,-0.1126533,1738.697,74.02318,38.38903,-10.57139,79.88827,96.40492,3.126082,707.499154528011,697.8556,116.4157,840.417392167662,832.4841,92.25862,81.37386,83.6761,527.8942,46.85387
1.349999,S,1.349999,0.7259011,-0.7005153,0.4156337,-0.1062908,1739.737,73.94606,38.99205,-10.14027,79.86945,96.40492,3.129644,708.4424449356,698.8848,115.9773,847.49922177182,839.4729,93.4184,81.4078,83.65012,536.2889,47.78226
1.359999,S,1.359999,0.7320378,-0.6518076,0.415207,-0.09963331,1740.777,73.8689,39.59992,-9.662108,79.85063,96.40492,3.133205,709.385004482932,699.9221,115.4822,854.590712866916,846.4721,94.57323,81.44424,83.62499,544.7536,48.72222
1.369999,S,1.369999,0.7381834,-0.6014442,0.4147852,-0.09270953,1741.818,73.79168,40.21287,-9.138059,79.83181,96.40492,3.136767,710.327098580823,700.9672,114.9329,861.691885906377,853.4818,95.72256,81.48301,83.60072,553.2884,49.67369
1.379999,S,1.379999,0.7443377,-0.5496476,0.4143704,-0.08554962,1742.859,73.71442,40.83119,-8.569581,79.813,96.40492,3.140329,711.268648214724,702.0194,114.3322,868.802665340792,860.502,96.86588,81.52388,83.57731,561.8934,50.63664
1.389999,S,1.389999,0.7505009,-0.4966383,0.4139647,-0.07818524,1743.9,73.63712,41.45503,-7.958448,79.79417,96.40492,3.143891,712.209767464516,703.0781,113.6835,875.923078837721,867.5328,98.00272,81.56666,83.55479,570.5688,51.61098
1.399999,S,1.399999,0.756673,-0.4426625,0.4135697,-0.07064768,1744.942,73.55977,42.08468,-7.306591,79.77535,96.40492,3.147453,713.150631277741,704.1428,112.99,883.053058206965,874.5742,99.13262,81.61111,83.53315,579.3145,52.59666
1.409999,S,1.409999,0.7628539,-0.3879523,0.4131872,-0.06297199,1745.983,73.48238,42.72028,-6.616511,79.75654,96.40492,3.151015,714.091138007782,705.2126,112.2557,890.192645995579,881.6263,100.2552,81.65701,83.51241,588.1308,53.5936
1.419999,S,1.419999,0.7690435,-0.3327673,0.4128184,-0.05519117,1747.025,73.40494,43.36205,-5.890717,79.73772,96.40492,3.154577,715.031536236242,706.287,111.4844,897.34177319599,888.6891,101.37,81.70411,83.49258,597.0177,54.60172
1.429999,S,1.429999,0.775242,-0.277352,0.4124644,-0.04734217,1748.066,73.32745,44.01022,-5.13236,79.71889,96.40492,3.158138,715.971887383527,707.3652,110.6807,904.50060287865,895.7628,102.4768,81.75217,83.47364,605.9753,55.62096
1.439999,S,1.439999,0.7814493,-0.2219585,0.4121261,-0.03945976,1749.108,73.24992,44.66488,-4.344573,79.70008,96.40492,3.1617,716.912284867166,708.4465,109.8489,911.668991785485,902.8473,103.5753,81.80093,83.4556,615.0038,56.65122
1.449999,S,1.449999,0.7876654,-0.1668501,0.4118039,-0.03157987,1750.15,73.17235,45.32618,-3.530863,79.68126,96.40492,3.165262,717.852975933464,709.5303,108.9938,918.846892811916,909.9426,104.6652,81.85014,83.43845,624.1032,57.69242
1.459999,S,1.459999,0.7938904,-0.1122752,0.411498,-0.02373995,1751.193,73.09473,45.99421,-2.695152,79.66245,96.40492,3.168824,718.793832391187,710.6156,108.1205,926.034388936139,917.0488,105.7464,81.89952,83.42218,633.2737,58.74448
1.469999,S,1.469999,0.800124,-0.05850143,0.4112559,-0.01597529,1752.235,73.01706,46.67447,-1.841368,79.64362,96.40492,3.172385,719.732675250193,711.6994,107.2338,933.231350619501,924.1658,106.8187,81.94882,83.40678,642.5153,59.8073
1.479999,S,1.479999,0.8063666,-0.005769927,0.4133746,-0.008321822,1753.278,72.93935,47.63191,-0.9737625,79.6248,96.40492,3.175947,720.552952048279,712.665,106.3257,940.436572123241,931.2924,107.882,81.99777,83.39223,651.8282,60.88081
1.489999,S,1.489999,0.8126168,0.04566432,0.4155114,-0.0008205553,1754.32,72.86159,48.60482,-0.09746332,79.60599,96.40492,3.179509,721.369603359221,713.6258,105.415,947.650037520303,938.4286,108.9362,82.04611,83.37854,661.2125,61.9649
1.499999,S,1.499999,0.8188746,0.09555268,0.4176654,0.00649232,1752.84,72.78378,49.59322,0.7826685,79.58717,96.40492,3.183071,721.067660433125,713.4767,104.3531,954.860629137898,945.5634,109.9797,82.09357,83.36566,670.6682,63.05947
1.509999,S,1.509999,0.8251306,0.143657,0.4198321,0.0135816,1751.08,72.70598,50.59562,1.66157,79.56834,96.40492,3.186633,720.635885671162,713.1959,103.2845,962.066960314098,952.6954,111.0125,82.13989,83.3536,680.1951,64.16444
1.519999,S,1.519999,0.8313835,0.1897511,0.4220097,0.02041359,1749.319,72.62826,51.61174,2.534098,79.54953,96.40492,3.190195,720.197438571646,712.9046,102.232,969.268859647518,959.8244,112.0348,82.18482,83.34232,689.7934,65.27967
1.529999,S,1.529999,0.8376331,0.2336152,0.4241966,0.02695636,1747.559,72.55061,52.64153,3.39507,79.53071,96.40492,3.193757,719.752682584796,712.6024,101.2015,976.466354144971,966.9504,113.0468,82.22811,83.33179,699.4629,66.40508
1.539999,S,1.539999,0.8438795,0.2750415,0.426391,0.03317892,1745.799,72.47305,53.68482,4.239167,79.51189,96.40492,3.197318,719.301287138741,712.2883,100.1984,983.659286896907,974.0732,114.0488,82.26952,83.32196,709.2036,67.54055
1.549999,S,1.549999,0.8501225,0.3138273,0.4285909,0.039052,1744.039,72.39557,54.74145,5.061054,79.49307,96.40492,3.20088,718.843726573331,711.9621,99.22838,990.847700393556,981.1928,115.0411,82.30883,83.31282,719.0156,68.686
1.559999,S,1.559999,0.8563622,0.3497901,0.4307946,0.04454712,1742.279,72.31817,55.81127,5.855257,79.47425,96.40492,3.204442,718.379542696122,711.6227,98.297,998.03145206867,988.309,116.0241,82.3458,83.30432,728.8987,69.84132
1.569999,S,1.569999,0.8625985,0.3827588,0.4329998,0.04963868,1740.52,72.24084,56.89402,6.616446,79.45544,96.40492,3.208004,717.909011521128,711.2698,97.40955,1005.21049858127,995.4217,116.9982,82.38023,83.29642,738.8529,71.00643
1.579999,S,1.579999,0.8688313,0.4125788,0.4352047,0.05430274,1738.76,72.1636,57.98956,7.339311,79.43661,96.40492,3.211566,717.432176561956,710.9029,96.57119,1012.38500966858,1002.531,117.9639,82.41195,83.28909,748.8782,72.18124
1.589999,S,1.589999,0.8750608,0.4391205,0.4374073,0.05851772,1734.822,72.08644,59.09763,8.018496,79.41779,96.40492,3.215127,715.976419573522,709.5574,95.6584,1019.54508578567,1009.627,118.9205,82.44076,83.28228,758.9745,73.36567
1.599999,S,1.599999,0.8812784,0.4622695,0.4396029,0.06226563,1730.641,72.0094,60.21651,8.649051,79.39898,96.40492,3.218689,714.404182210128,708.0876,94.79075,1026.68909839827,1016.708,119.8684,82.46651,83.27595,769.1415,74.55962
1.609999,S,1.609999,0.8874827,0.4819342,0.4417894,0.06553064,1726.461,71.93255,61.34561,9.226185,79.38016,96.40492,3.222251,712.822799704438,706.5995,93.98665,1033.81714595117,1023.774,120.8083,82.48906,83.27005,779.3793,75.763
1.619999,S,1.619999,0.893674,0.4980379,0.4439653,0.06830017,1722.281,71.85588,62.48477,9.745453,79.36134,96.40492,3.225813,711.232793749649,705.0933,93.2498,1040.92931410899,1030.825,121.7408,82.5083,83.26455,789.6875,76.97575
1.629999,S,1.629999,0.8998519,0.5105199,0.4461291,0.07056376,1718.101,71.7794,63.63365,10.20257,79.34252,96.40492,3.229375,709.633558197386,703.5681,92.58356,1048.02570012852,1037.861,122.6666,82.52413,83.25938,800.0661,78.19778
1.639999,S,1.639999,0.906017,0.5192517,0.4473205,0.07343833,1713.921,71.70312,64.65343,10.75831,79.3237,96.68181,3.285342,708.086593500279,702.0942,91.92583,1055.10633122214,1044.882,123.5859,82.53639,83.25454,810.5149,79.42905
1.649999,S,1.649999,0.912169,0.5240732,0.450745,0.07582767,1711.606,71.62702,66.00793,11.2537,79.30489,96.96396,3.342306,707.222190906869,701.2869,91.43255,1062.17835003997,1051.895,124.5002,82.54491,83.24998,821.0338,80.66948
1.659999,S,1.659999,0.9183142,0.5248677,0.4564449,0.07765445,1709.498,71.55107,67.71715,11.67435,79.28606,97.24548,3.399152,706.288672042052,700.3999,91.01466,1069.24087805654,1058.899,125.4103,82.54951,83.24566,831.6228,81.91903
1.669999,S,1.669999,0.9244518,0.5215507,0.4644102,0.07887316,1707.39,71.47522,69.79271,12.0101,79.26724,97.52701,3.455997,705.1878770331,699.3351,90.6662,1076.29204511947,1065.892,126.317,82.55004,83.24149,842.2817,83.17767
1.679999,S,1.679999,0.9305802,0.5140343,0.4682426,0.07950116,1705.283,71.39946,71.27363,12.26018,79.24843,97.80914,3.512957,704.352208154314,698.5217,90.44041,1083.33497483002,1072.877,127.2214,82.54639,83.23746,853.0105,84.44536
1.689999,S,1.689999,0.9367022,0.5023123,0.4715331,0.07946366,1697.575,71.3238,72.69003,12.4089,79.22961,98.0927,3.57019,701.017026747283,695.217,89.98997,1090.34460612303,1079.829,128.1213,82.53848,83.23351,863.8088,85.72207
1.699999,S,1.699999,0.942796,0.4863954,0.4747954,0.07872194,1686.132,71.24831,74.11564,12.44588,79.21078,98.3774,3.627635,695.982361497883,690.2136,89.4239,1097.30393257568,1086.731,129.0155,82.52625,83.2296,874.6761,87.00775
1.709999,S,1.709999,0.9488469,0.4663426,0.4780221,0.07724714,1674.689,71.17331,75.54661,12.36236,79.19197,98.66322,3.685293,690.930348710864,685.1789,88.96416,1104.21312177381,1093.583,129.9052,82.50971,83.22565,885.6119,88.30235
1.719999,S,1.719999,0.9548551,0.442236,0.4812142,0.07502218,1666.349,71.09882,76.98273,12.1516,79.17315,98.9508,3.743285,687.264956359577,681.5045,88.79604,1111.08543661941,1100.398,130.7932,82.4889,83.22163,896.6159,89.60584
1.729999,S,1.729999,0.9608322,0.4142025,0.4843794,0.07203735,1662.666,71.02481,78.42686,11.80812,79.15433,99.24131,3.801832,685.693368655602,679.891,89.01474,1117.94220012227,1107.197,131.6833,82.4639,83.21745,907.6879,90.91823
1.739999,S,1.739999,0.9667963,0.3824537,0.4875293,0.0682929,1658.982,70.95103,79.88364,11.32742,79.13551,99.53617,3.861202,684.111400637096,678.2518,89.3471,1124.78259836813,1113.979,132.5768,82.43486,83.21304,918.8276,92.23952
1.749999,S,1.749999,0.972747,0.3472321,0.4906662,0.06380256,1655.299,70.87743,81.35321,10.70733,79.11669,99.83587,3.921487,682.519811665795,676.5875,89.79225,1131.60776221703,1120.745,133.4747,82.40198,83.20837,930.0351,93.56979
1.759999,S,1.759999,0.9786851,0.3088498,0.4937931,0.05858839,1651.616,70.80398,82.83615,9.947119,79.09788,100.1409,3.982778,680.918621085878,674.8981,90.34779,1138.4168648981,1127.494,134.3782,82.36551,83.20337,941.3101,94.90905
1.769999,S,1.769999,0.9846099,0.2676772,0.4969126,0.05268741,1647.933,70.7307,84.33282,9.048802,79.07906,100.4515,4.045135,679.307952352724,673.1839,91.00951,1145.21004263418,1134.226,135.2883,82.32578,83.19801,952.6523,96.25739
1.779999,S,1.779999,0.9905217,0.2241437,0.500028,0.04615043,1644.25,70.65759,85.8437,8.017044,79.06023,100.7681,4.108605,677.68776401649,671.4453,91.77099,1151.9864434573,1140.94,136.206,82.28319,83.19221,964.0618,97.61485
1.789999,S,1.789999,0.9964196,0.1787275,0.5031419,0.03904236,1638.951,70.58464,87.36902,6.85931,79.04142,101.0905,4.173198,675.321491122645,668.9531,92.52495,1158.74011175247,1147.63,137.1312,82.23816,83.18599,975.5381,98.98154
1.799999,S,1.799999,1.002298,0.1319961,0.5062542,0.03144034,1632.574,70.51189,88.90794,5.585804,79.0226,101.4186,4.238854,672.452650354798,665.9498,93.29218,1165.46513223241,1154.29,138.0641,82.19124,83.17928,987.081,100.3575
1.809999,S,1.809999,1.008153,0.08456767,0.5093653,0.02344173,1626.198,70.43941,90.45953,4.21105,79.00378,101.7519,4.305496,669.572081353418,662.9233,94.12476,1172.16060947368,1160.919,139.0054,82.14301,83.17206,998.6902,101.7429
1.819999,S,1.819999,1.013983,0.03709221,0.5124762,0.01515727,1619.821,70.36721,92.02374,2.752793,78.98496,102.0898,4.373024,666.67964653182,659.8753,95.00705,1178.82759134011,1167.518,139.9555,82.09411,83.16432,1010.365,103.1377
1.829999,S,1.829999,1.019789,-0.009723473,0.5155888,0.006707445,1613.445,70.2953,93.601,1.231434,78.96614,102.4319,4.441335,663.775328603821,656.808,95.92152,1185.46512844805,1174.086,140.9147,82.04524,83.15605,1022.106,104.542
1.839999,S,1.839999,1.02557,-0.05513411,0.518703,-0.001774855,1607.068,70.22369,95.19102,-0.3293581,78.94733,102.7547,4.505977,660.858679735651,653.7236,96.84859,1192.07324962402,1180.623,141.8832,81.99716,83.14725,1033.912,105.956
1.849999,S,1.849999,1.031326,-0.09836881,0.5218183,-0.01018565,1600.692,70.15235,96.79369,-1.91028,78.9285,102.9905,4.554176,657.929809752884,650.6248,97.77016,1198.65194615878,1187.129,142.8609,81.95064,83.13794,1045.784,107.3797
1.859999,S,1.859999,1.037058,-0.1386601,0.5249338,-0.01839084,1594.316,70.08131,98.40875,-3.485489,78.90968,103.2233,4.601796,654.98836526271,647.5145,98.66474,1205.20117594823,1193.604,143.8475,81.90647,83.12812,1057.72,108.8133
1.869999,S,1.869999,1.042764,-0.1752436,0.5280461,-0.02623009,1587.941,70.01055,100.0355,-5.023056,78.89087,103.4543,4.649075,652.033791142336,644.396,99.50809,1211.72088662289,1200.048,144.8426,81.86546,83.11784,1069.72,110.2567
1.879999,S,1.879999,1.048446,-0.2074082,0.5311531,-0.03353552,1581.565,69.94008,101.6734,-6.488321,78.87205,103.6851,4.696319,649.065654844446,641.2731,100.2748,1218.21096896187,1206.461,145.8454,81.82835,83.10713,1081.785,111.7102
1.889999,S,1.889999,1.054103,-0.2345555,0.5312901,-0.03994717,1575.189,69.8699,102.7489,-7.807769,78.85323,103.7321,4.708788,646.345994217532,638.4132,100.9541,1224.67327118698,1212.845,146.8549,81.79581,83.09607,1093.913,113.1737
1.899999,S,1.899999,1.059736,-0.2562264,0.5303228,-0.04535506,1568.814,69.8,103.6092,-8.954404,78.83441,103.711,4.708347,643.714935949082,635.6613,101.5068,1231.10962012498,1219.202,147.87,81.76837,83.0847,1106.105,114.6473
1.909999,S,1.909999,1.065348,-0.2720808,0.5293698,-0.04974891,1562.439,69.73039,104.4687,-9.920203,78.81559,103.7109,4.711897,641.072687656446,632.9205,101.9109,1237.51880983787,1225.531,148.8891,81.74645,83.07311,1118.361,116.1311
1.919999,S,1.919999,1.070937,-0.2820127,0.5284275,-0.05302686,1556.064,69.66107,105.3264,-10.67865,78.79677,103.7197,4.71712,638.419219742012,630.194,102.15,1243.90160814378,1231.833,149.9106,81.73022,83.06139,1130.679,117.6251
1.929999,S,1.929999,1.076503,-0.2860745,0.5274934,-0.0551519,1549.689,69.59203,106.1821,-11.21559,78.77795,103.7368,4.723929,635.753839290303,627.483,102.2156,1250.2577812763,1238.108,150.9328,81.71973,83.0496,1143.06,119.1293
1.939999,S,1.939999,1.082047,-0.2843512,0.5265657,-0.05612049,1543.562,69.52328,107.0353,-11.52345,78.75913,103.762,4.732252,633.191256569956,624.902,102.1208,1256.58808289344,1244.357,151.954,81.71497,83.03783,1155.504,120.6437
1.949998,S,1.949998,1.08757,-0.2769229,0.5256432,-0.05593808,1538.432,69.45482,107.8857,-11.5966,78.74032,103.7947,4.742007,631.077647693689,622.7942,101.9136,1262.89731398392,1250.585,152.9731,81.71594,83.02615,1168.01,122.1684
1.959998,S,1.959998,1.093075,-0.2638667,0.5247259,-0.05461147,1533.301,69.3866,108.7342,-11.42962,78.7215,103.8348,4.753155,628.952687541289,620.7045,101.5254,1269.18523635191,1256.792,153.9884,81.72265,83.01465,1180.577,123.7032
1.969998,S,1.969998,1.098562,-0.2454405,0.5238143,-0.05214921,1528.17,69.31862,109.581,-11.01751,78.70267,103.8818,4.765616,626.816587283074,618.6334,100.9542,1275.45156848441,1262.978,154.9979,81.73491,83.00341,1193.207,125.2481
1.979998,S,1.979998,1.104031,-0.2221244,0.5229101,-0.04859806,1523.04,69.25087,110.4261,-10.3635,78.68386,103.9356,4.779357,624.669566957227,616.5803,100.2038,1281.6970651164,1269.144,155.9999,81.75233,82.9925,1205.899,126.8031
1.989998,S,1.989998,1.109483,-0.194504,0.5220161,-0.04405152,1517.91,69.18335,111.2702,-9.4812,78.66504,103.9953,4.794212,622.511932323469,614.5433,99.28564,1287.92051058537,1275.289,156.9928,81.77437,82.98199,1218.651,128.368
