State - Time (s),State - Stage,State - PX (m),State - PY (m),State - PZ (m),State - VX (m/s),State - VY (m/s),State - VZ (m/s),State - AX (m/s/s),State - AY (m/s/s),State - AZ (m/s/s),MAX-M10S - Lat,MAX-M10S - Lon,MAX-M10S - Alt (m),MAX-M10S - Disp X (m),MAX-M10S - Disp Y (m),MAX-M10S - Disp Z (m),MAX-M10S - Fix Quality,BMI088andLIS3MDL - AccX,BMI088andLIS3MDL - AccY,BMI088andLIS3MDL - AccZ,BMI088andLIS3MDL - GyroX,BMI088andLIS3MDL - GyroY,BMI088andLIS3MDL - GyroZ,BMI088andLIS3MDL - MagX,BMI088andLIS3MDL - MagY,BMI088andLIS3MDL - MagZ,BMI088andLIS3MDL - OriX,BMI088andLIS3MDL - OriY,BMI088andLIS3MDL - OriZ,BMI088andLIS3MDL - OriW,DPS310 - Pres (hPa),DPS310 - Temp (C),DPS310 - Alt ASL (ft),DPS310 - Alt AGL (ft),MS5611 - Pres (hPa),MS5611 - Temp (C),MS5611 - Alt ASL (ft),MS5611 - Alt AGL (ft)
892.429,4,-719.217,467.246,39.962,0.096,0.947,-2.645,0.218,-0.144,-0.608,39.0759372,-75.8698660,34.049,-719.355,467.485,53.449,16,0.883,-0.783,-9.129,-0.019,-0.030,0.635,-4072.000,3509.000,-369.000,0.998,0.025,0.035,-0.052,1003.556,20.601,80.980,40.303,1004.320,21.000,74.571,39.882
892.529,4,-719.263,467.818,38.877,0.124,0.780,-2.512,0.174,-0.447,-0.125,39.0759365,-75.8698600,33.390,-719.433,468.004,52.790,15,1.099,-0.187,-9.632,0.060,0.100,0.492,-4142.000,3509.000,-322.000,0.998,0.002,0.048,-0.033,1003.687,20.601,79.878,39.201,1004.450,21.010,73.482,38.793
892.629,4,-719.299,468.373,38.127,0.255,0.653,-1.997,0.369,-0.310,0.021,39.0759358,-75.8698541,32.711,-719.510,468.515,52.111,16,1.645,0.101,-9.704,-0.202,-0.028,0.469,-4166.000,3466.000,-333.000,0.998,-0.021,0.065,-0.009,1003.738,20.597,79.450,38.773,1004.470,20.990,73.314,38.626
892.729,4,-719.340,468.933,37.637,0.228,0.640,-1.412,0.149,-0.094,0.062,39.0759351,-75.8698481,32.052,-719.588,469.034,51.452,17,1.530,0.007,-9.754,-0.081,-0.045,0.335,-4228.000,3340.000,-312.000,0.997,-0.037,0.070,-0.001,1003.799,20.600,78.940,38.263,1004.530,21.000,72.811,38.122
892.829,4,-719.375,469.502,37.151,0.354,0.569,-1.073,0.346,-0.133,-0.024,39.0759345,-75.8698419,31.375,-719.655,469.570,50.775,15,2.184,0.007,-9.546,0.002,0.121,0.616,-4270.000,3352.000,-278.000,0.993,-0.067,0.094,0.002,1003.883,20.598,78.238,37.561,1004.630,20.990,71.974,37.285
892.929,4,-719.371,470.026,36.602,0.465,0.373,-0.433,0.334,-0.261,0.590,39.0759339,-75.8698357,30.698,-719.721,470.107,50.098,15,2.615,0.309,-10.070,-0.006,-0.049,0.158,-4305.000,3211.000,-235.000,0.991,-0.074,0.108,0.013,1003.984,20.607,77.386,36.709,1004.730,20.990,71.136,36.447
893.029,4,-719.345,470.564,36.229,0.558,0.441,-0.229,0.331,0.010,0.216,39.0759333,-75.8698292,30.029,-719.788,470.669,49.429,16,2.543,0.065,-9.704,-0.138,-0.273,0.181,-4353.000,3216.000,-253.000,0.990,-0.084,0.111,0.016,1004.044,20.600,76.884,36.207,1004.800,21.000,70.549,35.860
893.129,4,-719.607,470.992,35.791,0.453,0.585,-0.447,0.138,0.053,-0.383,39.0759329,-75.8698226,29.358,-719.832,471.240,48.758,16,2.299,-0.022,-9.144,-0.023,-0.045,0.058,-4391.000,3249.000,-223.000,0.989,-0.088,0.115,0.013,1004.118,20.600,76.267,35.590,1004.890,21.000,69.795,35.106
893.229,4,-719.663,471.432,35.400,0.352,0.727,-0.677,-0.213,0.172,-0.573,39.0759326,-75.8698158,28.676,-719.866,471.829,48.076,16,1.631,-0.230,-9.094,0.023,-0.036,0.000,-4384.000,3301.000,-265.000,0.991,-0.088,0.102,0.004,1004.175,20.600,75.790,35.113,1005.030,21.000,68.622,33.934
893.329,4,-719.685,471.969,34.535,0.270,0.928,-0.966,-0.101,0.298,-0.099,39.0759323,-75.8698089,28.013,-719.899,472.426,47.413,15,1.652,-0.740,-9.546,0.089,-0.009,0.004,-4400.000,3255.000,-279.000,0.991,-0.090,0.095,-0.016,1004.338,20.606,74.417,33.740,1005.130,21.000,67.785,33.096
893.429,4,-719.695,472.638,33.668,0.243,1.098,-1.254,0.077,0.124,-0.142,39.0759322,-75.8698016,27.326,-719.910,473.057,46.726,16,1.781,-0.747,-9.474,0.053,-0.138,-0.198,-4400.000,3279.000,-304.000,0.992,-0.080,0.092,-0.025,1004.409,20.603,73.827,33.150,1005.200,21.000,67.199,32.510
893.529,4,-719.735,473.425,32.706,0.018,1.280,-1.590,-0.302,0.164,-0.352,39.0759322,-75.8697944,26.647,-719.910,473.680,46.047,16,1.056,-0.848,-9.366,0.036,-0.002,-0.141,-4393.000,3326.000,-277.000,0.994,-0.074,0.076,-0.033,1004.491,20.594,73.140,32.463,1005.240,21.000,66.864,32.175
893.629,4,-719.826,474.281,31.808,-0.139,1.372,-1.482,-0.194,0.123,0.090,39.0759323,-75.8697871,25.994,-719.899,474.312,45.394,16,1.077,-1.214,-9.769,0.315,0.009,-0.428,-4381.000,3384.000,-276.000,0.995,-0.052,0.068,-0.053,1004.561,20.589,72.550,31.873,1005.360,21.010,65.859,31.170
893.729,4,-719.966,475.139,30.919,-0.434,1.448,-1.282,-0.463,0.251,0.158,39.0759324,-75.8697798,25.330,-719.888,474.944,44.730,16,0.330,-1.551,-9.855,0.038,-0.017,-0.183,-4285.000,3409.000,-338.000,0.996,-0.045,0.044,-0.066,1004.663,20.602,71.695,31.018,1005.370,21.000,65.775,31.086
893.829,4,-720.052,475.964,30.314,-0.247,1.432,-1.101,0.088,0.237,-0.087,39.0759327,-75.8697723,24.673,-719.855,475.593,44.073,17,0.733,-1.631,-9.560,-0.149,-0.239,-0.224,-4251.000,3446.000,-254.000,0.996,-0.034,0.037,-0.071,1004.713,20.605,71.280,30.603,1005.480,21.000,64.854,30.165
893.929,4,-720.080,476.671,29.474,-0.436,1.079,-1.766,-0.369,-0.116,-1.038,39.0759331,-75.8697648,23.995,-719.810,476.242,43.395,18,0.007,-1.027,-8.720,0.043,0.079,-0.251,-4259.000,3526.000,-289.000,0.997,-0.023,0.023,-0.066,1004.806,20.596,70.498,29.821,1005.510,21.000,64.603,29.914
894.029,4,-720.194,477.192,28.707,-0.701,0.616,-1.615,-0.483,-0.282,-0.394,39.0759334,-75.8697574,23.322,-719.777,476.882,42.722,17,-0.496,-0.567,-9.402,-0.089,0.032,-0.258,-4305.000,3587.000,-259.000,0.999,-0.011,-0.000,-0.046,1004.861,20.603,70.040,29.363,1005.590,21.000,63.933,29.244
894.129,4,-719.954,477.415,28.509,-0.582,0.626,-1.596,-0.024,-0.343,0.114,-0.0000000,-779757592888232328170569728.0000000,3513.000,-255.000,1.000,0.001,98,-0.026,1004.962,20.601,69.191,28.514,1005.740,21.010,62.678,27.989,894.229,0.000,-719.930,477.809,28.067,-0.604,0.619,-1.594,-0.343,-0.418,0.133,0.000
894.229,4,-719.930,477.809,28.067,-0.604,0.619,-1.594,-0.343,-0.418,0.133,39.0759340,-75.8697427,21.983,-719.710,478.154,41.383,17,-0.797,0.345,-9.920,-0.038,0.032,-0.058,-4253.000,3630.000,-220.000,1.000,0.004,-0.023,-0.003,1005.026,20.602,68.660,27.983,1005.770,21.000,62.426,27.737
894.329,4,-719.961,478.301,27.399,-0.590,0.663,-1.407,-0.154,-0.200,0.797,39.0759343,-75.8697354,21.286,-719.677,478.785,40.686,16,-0.704,0.374,-10.580,-0.058,0.087,-0.130,-4259.000,3678.000,-198.000,1.000,0.010,-0.026,0.009,1005.123,20.606,67.844,27.167,1005.860,21.000,61.673,26.984
894.429,4,-720.002,478.892,26.799,-0.506,0.721,-0.719,-0.028,-0.205,1.799,39.0759345,-75.8697281,20.632,-719.655,479.417,40.032,18,-0.596,0.244,-11.593,0.151,0.030,0.058,-4270.000,3642.000,-280.000,1.000,0.007,-0.024,0.002,1005.190,20.602,67.286,26.609,1005.910,21.010,61.255,26.566
894.529,4,-720.017,479.606,26.315,-0.421,0.926,0.060,-0.103,0.070,1.890,39.0759346,-75.8697207,19.970,-719.644,480.057,39.370,17,-0.690,-0.187,-11.679,0.136,-0.011,0.107,-4203.000,3621.000,-249.000,1.000,0.001,-0.025,-0.005,1005.268,20.602,66.631,25.954,1006.020,21.000,60.334,25.645
894.629,4,-719.998,480.507,25.990,-0.322,1.471,0.523,-0.102,0.714,1.342,39.0759345,-75.8697132,19.322,-719.655,480.706,38.722,17,-0.862,-0.998,-11.098,-0.100,-0.113,0.330,-4189.000,3665.000,-181.000,0.999,-0.014,-0.033,-0.013,1005.322,20.597,66.175,25.498,1006.040,21.000,60.167,25.478
894.729,4,-719.955,481.481,25.515,-0.281,1.482,0.827,-0.171,0.104,1.369,39.0759345,-75.8697056,18.659,-719.655,481.364,38.059,18,-1.063,-0.294,-11.126,-0.085,-0.053,0.403,-4238.000,3654.000,-258.000,0.999,-0.034,-0.039,-0.010,1005.416,20.605,65.388,24.711,1006.120,21.010,59.497,24.808
894.829,4,-719.963,482.323,24.856,-0.448,1.269,0.511,-0.407,-0.049,0.585,39.0759344,-75.8696980,17.981,-719.666,482.022,37.381,18,-1.551,-0.122,-10.286,0.158,0.075,0.462,-4280.000,3592.000,-187.000,0.997,-0.058,-0.055,-0.014,1005.508,20.601,64.620,23.943,1006.240,21.000,58.493,23.804
894.929,4,-719.983,483.000,24.201,-0.251,0.948,0.212,0.038,-0.144,0.329,39.0759341,-75.8696905,17.320,-719.699,482.671,36.720,16,-0.891,0.215,-10.099,-0.089,0.117,0.641,-4302.000,3575.000,-242.000,0.995,-0.090,-0.047,-0.000,1005.561,20.600,64.177,23.500,1006.250,21.000,58.409,23.720
895.029,4,-720.007,483.581,23.418,-0.400,0.774,-0.174,-0.294,-0.023,0.072,39.0759338,-75.8696831,16.659,-719.732,483.311,36.059,16,-1.523,0.359,-9.762,-0.004,-0.053,0.835,-4386.000,3491.000,-154.000,0.989,-0.132,-0.064,0.005,1005.635,20.599,63.554,22.877,1006.380,21.000,57.321,22.632
895.129,4,-719.897,483.832,22.765,-0.332,0.845,-0.394,0.060,0.121,0.337,39.0759333,-75.8696759,16.016,-719.788,483.934,35.416,17,-1.185,0.115,-10.078,-0.032,0.040,0.667,-4428.000,3351.000,-284.000,0.985,-0.164,-0.061,0.002,1005.686,20.596,63.128,22.451,1006.350,21.000,57.573,22.884
895.229,4,-719.920,484.257,22.168,-0.282,0.954,-0.537,0.147,0.138,0.187,39.0759327,-75.8696687,15.363,-719.855,484.557,34.763,16,-1.077,-0.043,-9.941,0.017,-0.075,0.820,-4519.000,3255.000,-268.000,0.977,-0.204,-0.058,-0.005,1005.784,20.600,62.306,21.629,1006.440,21.000,56.819,22.130
895.329,4,-719.978,484.806,21.676,-0.191,1.091,-0.627,0.253,0.165,0.118,39.0759319,-75.8696616,14.724,-719.943,485.171,34.124,16,-0.783,-0.266,-9.898,-0.009,0.070,1.119,-4548.000,3099.000,-225.000,0.965,-0.258,-0.045,-0.012,1005.827,20.602,61.952,21.275,1006.550,21.000,55.899,21.210
895.429,4,-720.042,485.475,20.862,-0.104,1.219,-0.978,0.205,0.097,-0.182,39.0759310,-75.8696545,14.091,-720.043,485.785,33.491,16,-0.589,-0.180,-9.611,-0.132,0.077,1.029,-4579.000,2900.000,-173.000,0.951,-0.306,-0.035,-0.010,1005.951,20.595,60.915,20.238,1006.670,21.010,54.895,20.207
895.529,4,-720.113,486.233,20.081,-0.097,1.259,-1.379,0.034,-0.043,-0.547,39.0759301,-75.8696474,13.473,-720.143,486.400,32.873,16,-0.560,0.187,-9.244,-0.077,-0.009,1.195,-4621.000,2676.000,-253.000,0.931,-0.363,-0.034,-0.003,1005.991,20.591,60.576,19.899,1006.760,21.000,54.142,19.454
895.629,5,-720.067,487.069,20.997,0.657,1.528,10.290,1.332,0.470,20.806,39.0759292,-75.8696403,12.863,-720.243,487.014,32.263,17,-1.458,-0.072,-30.613,-0.128,-0.013,1.374,-4680.000,2478.000,-208.000,0.904,-0.425,-0.037,0.005,1006.078,20.602,59.848,19.171,1006.780,21.000,53.975,19.286
895.729,5,-719.932,487.896,22.514,0.723,1.422,6.407,0.408,0.069,-0.834,39.0759282,-75.8696334,12.268,-720.354,487.611,31.668,18,-0.208,-0.287,-8.979,-0.043,-0.011,1.332,-4662.000,2272.000,-164.000,0.875,-0.484,-0.020,-0.005,1006.132,20.606,59.393,18.716,1006.940,21.020,52.637,17.948
895.829,5,-719.580,488.727,21.108,2.244,1.779,0.860,2.448,0.777,-3.171,39.0759272,-75.8696263,11.692,-720.465,488.225,31.092,16,0.122,-2.816,-6.536,0.550,0.211,1.474,-4606.000,2049.000,-157.000,0.836,-0.548,0.002,-0.023,1006.244,20.597,58.459,17.782,1006.990,21.000,52.219,17.530
895.929,5,-719.550,489.586,20.036,0.213,1.795,4.947,-1.551,0.475,6.876,39.0759261,-75.8696192,11.142,-720.587,488.840,30.542,16,-0.697,0.481,-16.743,0.143,0.388,1.417,-4346.000,1751.000,-179.000,0.795,-0.606,0.020,-0.018,1006.293,20.615,58.047,17.370,1006.990,21.010,52.219,17.530
896.029,5,-720.237,490.394,19.516,-0.536,1.802,0.159,-0.478,0.507,-2.901,39.0759251,-75.8696119,10.598,-720.698,489.471,29.998,16,-0.481,0.661,-6.896,-0.916,0.030,1.357,-4276.000,1574.000,-194.000,0.752,-0.658,-0.008,0.018,1006.291,20.607,58.068,17.391,1007.060,21.010,51.634,16.945
896.129,5,-720.599,490.317,17.680,-0.594,1.803,-0.135,0.396,0.916,3.818,39.0759242,-75.8696046,10.081,-720.798,490.103,29.481,18,-0.438,1.034,-13.619,-0.707,0.130,1.436,-4445.000,1318.000,-44.000,0.702,-0.710,-0.025,0.049,1006.368,20.606,57.424,16.746,1007.160,21.010,50.798,16.109
896.229,5,-720.812,490.726,16.719,-0.645,1.939,-0.126,-0.114,0.624,1.572,39.0759232,-75.8695977,9.576,-720.909,490.700,28.976,18,-0.022,1.666,-11.277,-0.275,0.138,1.261,-4475.000,1091.000,36.000,0.656,-0.752,-0.032,0.062,1006.493,20.614,56.373,15.696,1007.200,21.010,50.463,15.774
896.329,5,-721.031,491.355,16.163,-0.645,2.086,-0.148,0.009,0.487,0.603,39.0759220,-75.8695908,9.111,-721.042,491.297,28.511,17,-0.611,0.927,-10.365,0.554,-0.264,0.829,-4400.000,936.000,92.000,0.626,-0.779,-0.035,0.020,1006.519,20.618,56.159,15.482,1007.280,21.000,49.794,15.105
896.429,5,-721.272,492.119,15.650,-0.759,2.087,0.024,-0.337,0.152,1.058,39.0759209,-75.8695840,8.682,-721.165,491.886,28.082,17,-0.690,0.668,-10.832,0.835,-0.462,0.799,-4172.000,1053.000,-108.000,0.593,-0.804,-0.029,-0.016,1006.576,20.602,55.682,15.005,1007.260,21.000,49.961,15.272
896.529,5,-721.511,492.934,15.282,-0.667,2.046,0.092,0.016,0.243,0.667,39.0759198,-75.8695771,8.243,-721.287,492.483,27.643,17,-1.789,-0.481,-10.315,0.933,-0.669,0.586,-3905.000,1242.000,-231.000,0.566,-0.821,-0.021,-0.076,1006.598,20.619,55.496,14.819,1007.380,21.010,48.958,14.269
896.629,5,-721.662,493.690,14.837,-0.404,1.825,-0.027,0.227,0.123,0.368,39.0759187,-75.8695704,7.825,-721.409,493.062,27.225,17,-2.126,-1.077,-9.898,0.381,-0.145,0.861,-3624.000,1517.000,-334.000,0.528,-0.843,-0.012,-0.105,1006.650,20.616,55.062,14.385,1007.400,21.000,48.791,14.102
896.729,5,-721.700,494.346,14.268,-0.104,1.642,-0.559,0.284,0.272,-0.380,39.0759176,-75.8695636,7.375,-721.531,493.651,26.775,17,-2.184,-0.754,-9.151,-0.141,0.452,1.038,-3434.000,1509.000,-243.000,0.483,-0.869,-0.016,-0.101,1006.699,20.608,54.649,13.972,1007.450,21.010,48.373,13.684
896.829,5,-721.670,494.940,13.674,0.079,1.507,-0.047,0.194,0.334,0.890,39.0759167,-75.8695570,6.950,-721.631,494.222,26.350,17,-2.220,-0.194,-10.473,-0.283,0.605,0.916,-3400.000,1258.000,-294.000,0.444,-0.892,-0.028,-0.082,1006.766,20.613,54.092,13.415,1007.540,21.000,47.621,12.932
896.929,5,-721.664,495.465,13.435,0.114,1.233,0.304,0.086,0.133,0.614,39.0759157,-75.8695507,6.552,-721.742,494.767,25.952,18,-1.717,0.302,-10.279,-0.317,0.375,0.976,-3420.000,1024.000,-247.000,0.401,-0.913,-0.042,-0.063,1006.794,20.605,53.858,13.181,1007.550,21.010,47.537,12.848
897.029,5,-721.725,495.946,12.894,0.022,1.096,-0.413,-0.027,0.210,-0.427,39.0759148,-75.8695444,6.137,-721.842,495.312,25.537,17,-1.738,1.092,-9.158,-0.430,-0.136,0.741,-3378.000,969.000,-144.000,0.367,-0.925,-0.078,-0.062,1006.867,20.614,53.243,12.566,1007.630,21.010,46.868,12.179
897.129,5,-721.847,495.945,12.232,-0.031,1.066,-0.711,-0.058,0.179,-0.359,39.0759140,-75.8695382,5.724,-721.931,495.848,25.124,18,-2.176,1.724,-9.036,-0.373,-0.528,0.599,-3417.000,1046.000,-195.000,0.337,-0.931,-0.116,-0.078,1006.943,20.600,52.610,11.932,1007.670,21.020,46.534,11.845
897.229,5,-721.928,496.260,11.844,-0.093,1.055,-0.928,-0.168,-0.159,-0.616,39.0759132,-75.8695323,5.311,-722.019,496.359,24.711,18,-1.925,1.523,-8.864,0.026,-0.415,0.317,-3471.000,1223.000,-344.000,0.320,-0.936,-0.118,-0.084,1006.980,20.615,52.301,11.624,1007.750,21.010,45.865,11.176
897.329,5,-722.012,496.720,11.333,-0.120,1.119,-1.251,-0.024,0.074,-0.783,39.0759125,-75.8695261,4.903,-722.097,496.895,24.303,17,-2.054,1.688,-8.627,0.192,-0.062,0.937,-3416.000,1364.000,-385.000,0.274,-0.951,-0.118,-0.085,1007.039,20.611,51.807,11.130,1007.760,21.010,45.782,11.093
897.429,5,-722.110,497.274,10.833,-0.166,1.125,-1.561,-0.065,-0.071,-0.861,39.0759118,-75.8695202,4.509,-722.175,497.406,23.909,17,-1.623,1.293,-8.706,0.524,0.066,1.114,-3179.000,1409.000,-251.000,0.219,-0.968,-0.094,-0.077,1007.059,20.616,51.646,10.969,1007.860,21.010,44.946,10.257
897.529,5,-722.222,497.854,10.257,-0.209,1.061,-1.474,-0.067,-0.122,-0.142,39.0759112,-75.8695150,4.063,-722.241,497.856,23.463,17,-1.631,1.156,-9.460,0.294,-0.128,0.976,-2976.000,1444.000,-315.000,0.170,-0.979,-0.079,-0.078,1007.112,20.621,51.198,10.521,1007.770,21.010,45.698,11.009
897.629,5,-722.333,498.417,9.813,-0.254,0.988,-1.588,-0.107,-0.032,-0.800,39.0759108,-75.8695098,3.612,-722.286,498.306,23.012,16,-1.401,1.142,-8.828,0.215,-0.153,1.108,-2830.000,1601.000,-265.000,0.113,-0.988,-0.073,-0.076,1007.137,20.617,50.992,10.315,1007.910,21.010,44.528,9.839
897.729,5,-722.422,498.903,9.233,-0.182,0.741,-1.500,0.038,-0.216,-0.417,39.0759103,-75.8695048,3.131,-722.341,498.738,22.531,18,-1.731,1.006,-9.180,-0.077,-0.292,1.055,-2722.000,1794.000,-204.000,0.062,-0.992,-0.071,-0.088,1007.212,20.614,50.364,9.687,1007.900,21.010,44.612,9.923
897.829,5,-722.442,499.298,8.796,0.023,0.494,-1.695,0.216,-0.216,-0.941,39.0759098,-75.8694997,2.662,-722.397,499.180,22.062,17,-2.176,1.034,-8.540,-0.243,-0.288,0.750,-2706.000,2046.000,-345.000,0.027,-0.991,-0.075,-0.110,1007.239,20.612,50.141,9.464,1007.980,21.010,43.943,9.254
897.929,5,-722.416,499.652,8.314,0.119,0.378,-2.001,0.125,-0.095,-1.141,39.0759093,-75.8694948,2.200,-722.452,499.604,21.600,17,-2.184,1.257,-8.296,-0.109,-0.132,0.505,-2763.000,2224.000,-341.000,0.003,-0.990,-0.079,-0.120,1007.272,20.608,49.865,9.188,1008.020,21.010,43.609,8.920
898.029,5,-722.409,500.015,7.905,0.111,0.338,-1.786,0.046,-0.037,-0.648,39.0759088,-75.8694901,1.700,-722.508,500.010,21.100,16,-2.212,1.063,-8.828,0.349,0.055,0.064,-2680.000,2252.000,-315.000,-0.002,-0.991,-0.060,-0.119,1007.301,20.619,49.622,8.945,1008.050,21.010,43.358,8.669
898.129,5,-722.490,500.278,7.945,0.055,0.425,-1.676,-0.165,0.044,-0.025,39.0759084,-75.8694853,1.209,-722.552,500.426,20.609,16,-1.875,0.848,-9.568,0.437,0.121,-0.002,-2594.000,2200.000,-301.000,-0.005,-0.994,-0.041,-0.105,1007.404,20.614,48.755,8.078,1008.160,21.010,42.439,7.751
898.229,5,-722.529,500.563,7.675,0.028,0.456,-1.712,-0.042,-0.147,-0.350,39.0759080,-75.8694808,0.727,-722.597,500.815,20.127,16,-1.796,0.201,-9.287,0.305,0.104,0.002,-2594.000,2200.000,-301.000,-0.005,-0.995,-0.018,-0.098,1007.437,20.606,48.482,7.805,1008.150,21.020,42.523,7.834
898.329,5,-722.565,500.892,7.172,0.026,0.477,-1.736,0.045,-0.145,-0.157,39.0759076,-75.8694764,0.245,-722.641,501.196,19.645,17,-2.026,-0.129,-9.438,0.217,-0.066,0.047,-2476.000,2200.000,-223.000,-0.008,-0.995,0.000,-0.103,1007.502,20.618,47.934,7.257,1008.190,21.010,42.189,7.500
898.429,5,-722.607,501.272,6.669,-0.016,0.500,-1.579,-0.045,-0.143,0.085,39.0759072,-75.8694720,-0.250,-722.685,501.576,19.150,16,-2.004,-0.136,-9.690,-0.124,-0.060,0.083,-2371.000,2160.000,-303.000,-0.011,-0.995,0.001,-0.104,1007.540,20.620,47.622,6.945,1008.240,21.010,41.771,7.082
898.529,5,-722.652,501.704,5.888,-0.002,0.543,-1.713,0.073,-0.097,-0.374,39.0759069,-75.8694676,-0.742,-722.719,501.957,18.658,16,-2.205,0.237,-9.173,-0.428,-0.119,0.126,-2395.000,2208.000,-233.000,-0.014,-0.993,-0.016,-0.114,1007.654,20.615,46.670,5.993,1008.350,21.000,40.852,6.163
898.629,5,-722.717,502.186,5.381,-0.094,0.653,-1.561,-0.110,0.066,-0.383,39.0759065,-75.8694633,-1.223,-722.763,502.329,18.177,17,-1.947,0.833,-9.187,-0.405,-0.040,0.011,-2479.000,2252.000,-240.000,-0.013,-0.993,-0.040,-0.110,1007.667,20.613,46.563,5.886,1008.400,21.010,40.434,5.745
898.729,5,-722.802,502.710,4.697,-0.127,0.784,-1.765,-0.041,0.180,-0.800,39.0759061,-75.8694589,-1.724,-722.808,502.710,17.676,17,-1.875,1.020,-8.756,-0.062,0.077,-0.671,-2614.000,2297.000,-306.000,0.020,-0.993,-0.049,-0.106,1007.756,20.618,45.813,5.136,1008.520,21.010,39.432,4.743
898.829,5,-722.848,503.214,4.361,-0.001,0.745,-1.105,0.147,0.044,0.115,39.0759058,-75.8694546,-2.219,-722.841,503.082,17.181,18,-1.982,0.546,-9.711,0.277,0.492,-0.844,-2685.000,2262.000,-351.000,0.061,-0.993,-0.032,-0.091,1007.772,20.617,45.682,5.005,1008.510,21.010,39.515,4.826
898.929,5,-722.850,503.672,3.707,0.051,0.765,-1.163,0.071,0.160,-0.324,39.0759055,-75.8694504,-2.716,-722.874,503.445,16.684,17,-1.544,0.546,-9.345,0.087,0.482,-0.969,-2640.000,2011.000,-366.000,0.109,-0.991,-0.030,-0.073,1007.893,20.615,44.667,3.990,1008.580,21.010,38.931,4.242
899.029,5,-722.859,504.073,3.329,0.014,0.615,-0.570,-0.015,0.003,0.290,39.0759053,-75.8694463,-3.173,-722.896,503.800,16.227,15,-1.271,0.374,-10.013,-0.060,0.275,-0.940,-2672.000,1788.000,-284.000,0.156,-0.986,-0.028,-0.060,1007.931,20.610,44.352,3.675,1008.730,21.020,37.678,2.989
899.129,5,-722.894,504.154,3.142,-0.007,0.631,-0.512,-0.063,0.123,0.839,39.0759051,-75.8694422,-3.617,-722.919,504.155,15.783,15,-1.314,0.603,-10.552,-0.075,0.058,-1.027,-2704.000,1547.000,-242.000,0.206,-0.976,-0.034,-0.056,1008.002,20.611,43.760,3.083,1008.680,21.010,38.096,3.407
899.229,5,-722.920,504.382,2.957,-0.017,0.659,-0.297,-0.006,-0.001,1.092,39.0759048,-75.8694383,-4.088,-722.952,504.492,15.312,16,-1.544,0.467,-10.781,-0.121,-0.143,-0.991,-2805.000,1361.000,-240.000,0.254,-0.964,-0.039,-0.063,1008.029,20.615,43.532,2.855,1008.760,21.010,37.427,2.739
899.329,5,-722.949,504.677,2.614,-0.035,0.618,-0.293,-0.031,-0.225,0.334,39.0759045,-75.8694345,-4.587,-722.985,504.821,14.813,16,-1.523,0.294,-10.027,-0.328,-0.337,-0.801,-2946.000,1306.000,-283.000,0.294,-0.952,-0.046,-0.072,1008.097,20.618,42.962,2.285,1008.810,21.010,37.010,2.321
899.429,5,-722.981,505.009,2.068,-0.012,0.585,-0.598,0.079,-0.163,-0.232,39.0759042,-75.8694308,-5.081,-723.019,505.141,14.319,16,-1.623,0.230,-9.438,-0.296,-0.089,-0.812,-3082.000,1318.000,-249.000,0.334,-0.938,-0.049,-0.075,1008.180,20.613,42.275,1.598,1008.940,21.010,35.925,1.236
899.529,5,-723.002,505.370,1.447,0.050,0.589,-0.869,0.151,-0.051,-0.199,39.0759039,-75.8694272,-5.539,-723.052,505.453,13.861,16,-1.738,0.172,-9.453,-0.194,0.119,-0.829,-3189.000,1392.000,-316.000,0.374,-0.923,-0.048,-0.074,1008.230,20.615,41.854,1.177,1009.010,21.020,35.340,0.651
899.629,5,-722.997,505.769,0.730,0.121,0.670,-1.115,0.164,0.125,-0.279,39.0759038,-75.8694235,-5.993,-723.063,505.773,13.407,17,-1.803,0.165,-9.359,-0.068,0.288,-0.831,-3347.000,1325.000,-260.000,0.413,-0.907,-0.045,-0.072,1008.294,20.616,41.317,0.640,1009.000,21.010,35.424,0.735
899.729,5,-722.975,506.168,0.186,0.174,0.628,-0.795,0.146,0.006,0.289,39.0759037,-75.8694199,-6.428,-723.074,506.084,12.972,17,-1.616,-0.108,-9.970,-0.013,0.279,-0.718,-3432.000,1249.000,-306.000,0.446,-0.892,-0.034,-0.068,1008.334,20.610,40.989,0.312,1009.050,21.020,35.006,0.317
899.829,5,-722.959,506.502,-0.373,0.142,0.450,-0.870,0.041,-0.135,-0.196,39.0759037,-75.8694164,-6.882,-723.074,506.387,12.518,16,-1.214,-0.517,-9.524,0.224,0.051,-0.654,-3521.000,1125.000,-296.000,0.475,-0.877,-0.014,-0.070,1008.404,20.605,40.403,-0.274,1009.110,21.010,34.505,-0.184
899.929,5,-722.968,506.776,-0.827,0.082,0.357,-1.095,0.001,-0.043,-0.543,39.0759037,-75.8694130,-7.342,-723.074,506.681,12.058,16,-1.128,-0.682,-9.173,0.217,0.043,-0.352,-3556.000,1048.000,-243.000,0.489,-0.869,0.000,-0.072,1008.431,20.610,40.174,-0.503,1009.170,21.010,34.004,-0.684
900.029,5,-723.005,507.010,-1.398,-0.004,0.193,-0.588,-0.047,-0.136,0.329,39.0759037,-75.8694097,-7.822,-723.074,506.967,11.578,16,-0.963,-1.027,-10.042,0.209,0.000,-0.349,-3542.000,1065.000,-230.000,0.504,-0.860,0.015,-0.072,1008.514,20.606,39.478,-1.199,1009.230,21.000,33.504,-1.185
